"impcParameterOrigId","name","description","parameterId","parameter_group"
75615,"Sciatic nerve - MPATH pathological process term","","IMPC_HIS_295_002","Others"
75616,"Seminal vesicle - Descriptor PATO","","IMPC_HIS_161_001","Others"
75617,"Seminal vesicle - MA term",NA,"IMPC_HIS_383_001","Others"
75618,"Seminal vesicle - MPATH pathological entity term","","IMPC_HIS_157_002","Others"
75619,"Seminal vesicle - MPATH pathological process term","","IMPC_HIS_159_002","Others"
75620,"Skeletal muscle - Descriptor PATO","","IMPC_HIS_131_001","Bone"
75621,"Skeletal muscle - MA term",NA,"IMPC_HIS_384_001","Bone"
75622,"Skeletal muscle - MPATH pathological entity term","","IMPC_HIS_127_002","Bone"
75623,"Skeletal muscle - MPATH pathological process term","","IMPC_HIS_129_002","Bone"
75624,"Skin - Descriptor PATO","","IMPC_HIS_125_001","Skin"
75625,"Skin - MA term",NA,"IMPC_HIS_385_001","Skin"
75626,"Skin - MPATH pathological entity term","","IMPC_HIS_121_002","Skin"
75627,"Skin - MPATH pathological process term","","IMPC_HIS_123_002","Skin"
75628,"Small intestine - Descriptor PATO","","IMPC_HIS_077_001","Others"
75629,"Small intestine - MA term",NA,"IMPC_HIS_386_001","Others"
75630,"Small intestine - MPATH pathological entity term","","IMPC_HIS_073_002","Others"
75631,"Small intestine - MPATH pathological process term","","IMPC_HIS_075_002","Others"
75632,"Spinal cord - Descriptor PATO","","IMPC_HIS_017_001","Others"
75633,"Spinal cord - MA term",NA,"IMPC_HIS_387_001","Others"
75634,"Spinal cord - MPATH pathological entity term","","IMPC_HIS_013_002","Others"
75635,"Spinal cord - MPATH pathological process term","","IMPC_HIS_015_002","Others"
75636,"Spleen - Descriptor PATO","","IMPC_HIS_095_001","Others"
75637,"Spleen - MA term",NA,"IMPC_HIS_388_001","Others"
75638,"Spleen - MPATH pathological entity term","","IMPC_HIS_091_002","Others"
75639,"Spleen - MPATH pathological process term","","IMPC_HIS_093_002","Others"
75640,"Sternum - Descriptor PATO","","IMPC_HIS_220_001","Others"
75641,"Sternum - MA term",NA,"IMPC_HIS_389_001","Others"
75642,"Sternum - MPATH pathological entity term","","IMPC_HIS_216_002","Others"
75643,"Sternum - MPATH pathological process term","","IMPC_HIS_218_002","Others"
75644,"Stomach - Descriptor PATO","","IMPC_HIS_071_001","Digestive"
75645,"Stomach - MA term",NA,"IMPC_HIS_390_001","Digestive"
75646,"Stomach - MPATH pathological entity term","","IMPC_HIS_067_002","Digestive"
75647,"Stomach - MPATH pathological process term","","IMPC_HIS_069_002","Digestive"
75648,"Testis - Descriptor PATO","","IMPC_HIS_143_001","Reproductive"
75649,"Testis - MA term",NA,"IMPC_HIS_391_001","Reproductive"
75650,"Testis - MPATH pathological entity term","","IMPC_HIS_139_002","Reproductive"
75651,"Testis - MPATH pathological process term","","IMPC_HIS_141_002","Reproductive"
75652,"Thymus - Descriptor PATO","","IMPC_HIS_023_001","Others"
75653,"Thymus - MA term",NA,"IMPC_HIS_392_001","Others"
75654,"Thymus - MPATH pathological entity term","","IMPC_HIS_019_002","Others"
75655,"Thymus - MPATH pathological process term","","IMPC_HIS_021_002","Others"
75656,"Thyroid - Descriptor PATO","","IMPC_HIS_029_001","Others"
75657,"Thyroid - MA term",NA,"IMPC_HIS_393_001","Others"
75658,"Thyroid - MPATH pathological entity term","","IMPC_HIS_025_002","Others"
75659,"Thyroid - MPATH pathological process term","","IMPC_HIS_027_002","Others"
75660,"Tibia - Descriptor PATO","","IMPC_HIS_248_001","Others"
75661,"Tibia - MA term",NA,"IMPC_HIS_394_001","Others"
75662,"Tibia - MPATH pathological entity term","","IMPC_HIS_244_002","Others"
75663,"Tibia - MPATH pathological process term","","IMPC_HIS_246_002","Others"
75664,"Tongue - Descriptor PATO","","IMPC_HIS_290_001","Others"
75665,"Tongue - MA term",NA,"IMPC_HIS_395_001","Others"
75666,"Tongue - MPATH pathological entity term","","IMPC_HIS_286_002","Others"
75667,"Tongue - MPATH pathological process term","","IMPC_HIS_288_002","Others"
75668,"Tooth - Descriptor PATO","","IMPC_HIS_283_001","Others"
75669,"Tooth - MA term",NA,"IMPC_HIS_396_001","Others"
75670,"Tooth - MPATH pathological entity term","","IMPC_HIS_279_002","Others"
75671,"Tooth - MPATH pathological process term","","IMPC_HIS_281_002","Others"
75672,"Trachea - Descriptor PATO","","IMPC_HIS_041_001","Others"
75673,"Trachea - MA term",NA,"IMPC_HIS_397_001","Others"
75674,"Trachea - MPATH pathological entity term","","IMPC_HIS_037_002","Others"
75675,"Trachea - MPATH pathological process term","","IMPC_HIS_039_002","Others"
75676,"Trigeminal V ganglion - Descriptor PATO","","IMPC_HIS_262_001","Others"
75677,"Trigeminal V ganglion - MA term",NA,"IMPC_HIS_398_001","Others"
75678,"Trigeminal V ganglion - MPATH pathological entity term","","IMPC_HIS_258_002","Others"
75679,"Trigeminal V ganglion - MPATH pathological process term","","IMPC_HIS_260_002","Others"
75680,"Urinary bladder - Descriptor PATO","","IMPC_HIS_137_001","Others"
75681,"Urinary bladder - MA term",NA,"IMPC_HIS_399_001","Others"
75682,"Urinary bladder - MPATH pathological entity term","","IMPC_HIS_133_002","Others"
75683,"Urinary bladder - MPATH pathological process term","","IMPC_HIS_135_002","Others"
75684,"Uterus - Descriptor PATO","","IMPC_HIS_173_001","Reproductive"
75685,"Uterus - MA term",NA,"IMPC_HIS_400_001","Reproductive"
75686,"Uterus - MPATH pathological entity term","","IMPC_HIS_169_002","Reproductive"
75687,"Uterus - MPATH pathological process term","","IMPC_HIS_171_002","Reproductive"
75688,"White adipose tissue - Descriptor PATO","","IMPC_HIS_402_001","Others"
75689,"White adipose tissue - MA term",NA,"IMPC_HIS_404_001","Others"
75690,"White adipose tissue - MPATH pathological entity term","","IMPC_HIS_405_001","Others"
75691,"White adipose tissue - MPATH pathological process term","","IMPC_HIS_406_001","Others"
75692,"Experimenter ID",NA,"IMPC_HIS_208_001","Others"
75693,"Section thickness","","IMPC_HIS_176_001","Others"
75694,"Severity maximum score","","IMPC_HIS_178_001","Others"
75695,"Stain","","IMPC_HIS_175_001","Others"
75696,"Images","","IMPC_HIS_177_001","Imaging"
75697,"Adrenal gland - Description",NA,"IMPC_HIS_108_001","Kidney"
75698,"Adrenal gland - Free text diagnostic term",NA,"IMPC_HIS_104_001","Kidney"
75699,"Adrenal gland - Severity score",NA,"IMPC_HIS_106_001","Kidney"
75700,"Adrenal gland - Significance score",NA,"IMPC_HIS_196_002","Kidney"
75701,"Bone - Description",NA,"IMPC_HIS_347_001","Bone"
75702,"Bone - Free text diagnostic term",NA,"IMPC_HIS_343_001","Bone"
75703,"Bone - Severity score",NA,"IMPC_HIS_345_002","Bone"
75704,"Bone - Significance score",NA,"IMPC_HIS_348_002","Bone"
75705,"Bone marrow - Description",NA,"IMPC_HIS_235_001","Bone"
75706,"Bone marrow - Free text diagnostic term",NA,"IMPC_HIS_231_001","Bone"
75707,"Bone marrow - Severity score",NA,"IMPC_HIS_233_001","Bone"
75708,"Bone marrow - Significance score",NA,"IMPC_HIS_236_001","Bone"
75709,"Brain - Description",NA,"IMPC_HIS_006_001","Brain"
75710,"Brain - Free text diagnostic term","","IMPC_HIS_002_001","Brain"
75711,"Brain - Severity score",NA,"IMPC_HIS_004_001","Brain"
75712,"Brain - Significance score",NA,"IMPC_HIS_179_002","Brain"
75713,"Brown adipose tissue - Description",NA,"IMPC_HIS_242_001","Others"
75714,"Brown adipose tissue - Free text diagnostic term",NA,"IMPC_HIS_238_001","Others"
75715,"Brown adipose tissue - Severity score",NA,"IMPC_HIS_240_001","Others"
75716,"Brown adipose tissue - Significance score",NA,"IMPC_HIS_243_001","Others"
75717,"Ear - Description",NA,"IMPC_HIS_277_001","Others"
75718,"Ear - Free text diagnostic term",NA,"IMPC_HIS_273_001","Others"
75719,"Ear - Severity score",NA,"IMPC_HIS_275_001","Others"
75720,"Ear - Significance score",NA,"IMPC_HIS_278_001","Others"
75721,"Epididymis - Description",NA,"IMPC_HIS_150_001","Others"
75722,"Epididymis - Free text diagnostic term",NA,"IMPC_HIS_146_001","Others"
75723,"Epididymis - Severity score",NA,"IMPC_HIS_148_001","Others"
75724,"Epididymis - Significance score",NA,"IMPC_HIS_203_002","Others"
75725,"Esophagus - Description",NA,"IMPC_HIS_048_001","Others"
75726,"Esophagus - Free text diagnostic term",NA,"IMPC_HIS_044_001","Others"
75727,"Esophagus - Severity score",NA,"IMPC_HIS_046_001","Others"
75728,"Esophagus - Significance score",NA,"IMPC_HIS_186_002","Others"
75729,"Eye - Description",NA,"IMPC_HIS_012_001","Others"
75730,"Eye - Free text diagnostic term",NA,"IMPC_HIS_008_001","Others"
75731,"Eye - Severity score",NA,"IMPC_HIS_010_001","Others"
75732,"Eye - Significance score",NA,"IMPC_HIS_180_002","Others"
75733,"Femur - Description",NA,"IMPC_HIS_228_001","Others"
75734,"Femur - Free text diagnostic term",NA,"IMPC_HIS_224_001","Others"
75735,"Femur - Severity score",NA,"IMPC_HIS_226_001","Others"
75736,"Femur - Significance score",NA,"IMPC_HIS_229_001","Others"
75737,"Gall bladder - Description",NA,"IMPC_HIS_066_001","Others"
75738,"Gall bladder - Free text diagnostic term",NA,"IMPC_HIS_062_001","Others"
75739,"Gall bladder - Severity score",NA,"IMPC_HIS_064_001","Others"
75740,"Gall bladder - Significance score",NA,"IMPC_HIS_189_002","Others"
75741,"Heart - Description",NA,"IMPC_HIS_036_001","Cardiovascular"
75742,"Heart - Free text diagnostic term",NA,"IMPC_HIS_032_001","Cardiovascular"
75743,"Heart - Severity score",NA,"IMPC_HIS_034_001","Cardiovascular"
75744,"Heart - Significance score",NA,"IMPC_HIS_184_002","Cardiovascular"
75745,"Kidney - Description",NA,"IMPC_HIS_102_001","Kidney"
75746,"Kidney - Free text diagnostic term",NA,"IMPC_HIS_098_001","Kidney"
75747,"Kidney - Severity score",NA,"IMPC_HIS_100_001","Kidney"
75748,"Kidney - Significance score",NA,"IMPC_HIS_195_002","Kidney"
75749,"Knee joint - Description",NA,"IMPC_HIS_256_001","Bone"
75750,"Knee joint - Free text diagnostic term",NA,"IMPC_HIS_252_001","Bone"
75751,"Knee joint - Severity score",NA,"IMPC_HIS_254_001","Bone"
75752,"Knee joint - Significance score",NA,"IMPC_HIS_257_001","Bone"
75753,"Large intestine - Description",NA,"IMPC_HIS_084_001","Others"
75754,"Large intestine - Free text diagnostic term",NA,"IMPC_HIS_080_001","Others"
75755,"Large intestine - Severity score",NA,"IMPC_HIS_082_001","Others"
75756,"Large intestine - Significance score",NA,"IMPC_HIS_192_002","Others"
75757,"Liver - Description",NA,"IMPC_HIS_060_001","Liver"
75758,"Liver - Free text diagnostic term",NA,"IMPC_HIS_056_001","Liver"
75759,"Liver - Severity score",NA,"IMPC_HIS_058_001","Liver"
75760,"Liver - Significance score",NA,"IMPC_HIS_188_002","Liver"
75761,"Lung - Description",NA,"IMPC_HIS_054_001","Respiratory"
75762,"Lung - Free text diagnostic term",NA,"IMPC_HIS_050_001","Respiratory"
75763,"Lung - Severity score",NA,"IMPC_HIS_052_001","Respiratory"
75764,"Lung - Significance score",NA,"IMPC_HIS_187_002","Respiratory"
75765,"Lymph node - Description",NA,"IMPC_HIS_120_001","Others"
75766,"Lymph node - Free text diagnostic term",NA,"IMPC_HIS_116_001","Others"
75767,"Lymph node - Severity score",NA,"IMPC_HIS_118_001","Others"
75768,"Lymph node - Significance score",NA,"IMPC_HIS_198_002","Others"
75769,"Mammary gland - Description",NA,"IMPC_HIS_114_001","Others"
75770,"Mammary gland - Free text diagnostic term",NA,"IMPC_HIS_110_001","Others"
75771,"Mammary gland - Severity score",NA,"IMPC_HIS_112_001","Others"
75772,"Mammary gland - Significance score",NA,"IMPC_HIS_197_002","Others"
75773,"Nasal cavity - Description",NA,"IMPC_HIS_270_001","Others"
75774,"Nasal cavity - Free text diagnostic term",NA,"IMPC_HIS_266_001","Others"
75775,"Nasal cavity - Severity score",NA,"IMPC_HIS_268_001","Others"
75776,"Nasal cavity - Significance score",NA,"IMPC_HIS_271_001","Others"
75777,"Ovary - Description",NA,"IMPC_HIS_168_001","Reproductive"
75778,"Ovary - Free text diagnostic term",NA,"IMPC_HIS_164_001","Reproductive"
75779,"Ovary - Severity score",NA,"IMPC_HIS_166_001","Reproductive"
75780,"Ovary - Significance score",NA,"IMPC_HIS_206_002","Reproductive"
75781,"Pancreas - Description",NA,"IMPC_HIS_090_001","Others"
75782,"Pancreas - Free text diagnostic term",NA,"IMPC_HIS_086_001","Others"
75783,"Pancreas - Severity score",NA,"IMPC_HIS_088_001","Others"
75784,"Pancreas - Significance score",NA,"IMPC_HIS_193_002","Others"
75785,"Pituitary gland - Description",NA,"IMPC_HIS_372_001","Others"
75786,"Pituitary gland - Free text diagnostic term",NA,"IMPC_HIS_374_001","Others"
75787,"Pituitary gland - Severity score",NA,"IMPC_HIS_378_001","Others"
75788,"Pituitary gland - Significance score",NA,"IMPC_HIS_379_001","Others"
75789,"Prostate gland - Description",NA,"IMPC_HIS_156_001","Others"
75790,"Prostate gland - Free text diagnostic term",NA,"IMPC_HIS_152_001","Others"
75791,"Prostate gland - Severity score",NA,"IMPC_HIS_154_001","Others"
75792,"Prostate gland - Significance score",NA,"IMPC_HIS_204_002","Others"
75793,"Salivary gland - Description",NA,"IMPC_HIS_214_001","Others"
75794,"Salivary gland - Free text diagnostic term",NA,"IMPC_HIS_210_001","Others"
75795,"Salivary gland - Severity score",NA,"IMPC_HIS_212_001","Others"
75796,"Salivary gland - Significance score",NA,"IMPC_HIS_215_001","Others"
75797,"Sciatic nerve - Description",NA,"IMPC_HIS_298_001","Others"
75798,"Sciatic nerve - Free text diagnostic term",NA,"IMPC_HIS_294_001","Others"
75799,"Sciatic nerve - Severity score",NA,"IMPC_HIS_296_001","Others"
75800,"Sciatic nerve - Significance score",NA,"IMPC_HIS_299_001","Others"
75801,"Seminal vesicle - Description",NA,"IMPC_HIS_162_001","Others"
75802,"Seminal vesicle - Free text diagnostic term",NA,"IMPC_HIS_158_001","Others"
75803,"Seminal vesicle - Severity score",NA,"IMPC_HIS_160_001","Others"
75804,"Seminal vesicle - Significance score",NA,"IMPC_HIS_205_002","Others"
75805,"Skeletal muscle - Description",NA,"IMPC_HIS_132_001","Bone"
75806,"Skeletal muscle - Free text diagnostic term",NA,"IMPC_HIS_128_001","Bone"
75807,"Skeletal muscle - Severity score",NA,"IMPC_HIS_130_001","Bone"
75808,"Skeletal muscle - Significance score",NA,"IMPC_HIS_200_002","Bone"
75809,"Skin - Description",NA,"IMPC_HIS_126_001","Skin"
75810,"Skin - Free text diagnostic term",NA,"IMPC_HIS_122_001","Skin"
75811,"Skin - Severity score",NA,"IMPC_HIS_124_001","Skin"
75812,"Skin - Significance score",NA,"IMPC_HIS_199_002","Skin"
75813,"Small intestine - Description",NA,"IMPC_HIS_078_001","Others"
75814,"Small intestine - Free text diagnostic term",NA,"IMPC_HIS_074_001","Others"
75815,"Small intestine - Severity score",NA,"IMPC_HIS_076_001","Others"
75816,"Small intestine - Significance score",NA,"IMPC_HIS_191_002","Others"
75817,"Spinal cord - Description",NA,"IMPC_HIS_018_001","Others"
75818,"Spinal cord - Free text diagnostic term",NA,"IMPC_HIS_014_001","Others"
75819,"Spinal cord - Severity score",NA,"IMPC_HIS_016_001","Others"
75820,"Spinal cord - Significance score",NA,"IMPC_HIS_181_002","Others"
75821,"Spleen - Description",NA,"IMPC_HIS_096_001","Others"
75822,"Spleen - Free text diagnostic term",NA,"IMPC_HIS_092_001","Others"
75823,"Spleen - Severity score",NA,"IMPC_HIS_094_001","Others"
75824,"Spleen - Significance score",NA,"IMPC_HIS_194_002","Others"
75825,"Sternum - Description",NA,"IMPC_HIS_221_001","Others"
75826,"Sternum - Free text diagnostic term",NA,"IMPC_HIS_217_001","Others"
75827,"Sternum - Severity score",NA,"IMPC_HIS_219_001","Others"
75828,"Sternum - Significance score",NA,"IMPC_HIS_222_001","Others"
75829,"Stomach - Description",NA,"IMPC_HIS_072_001","Digestive"
75830,"Stomach - Free text diagnostic term",NA,"IMPC_HIS_068_001","Digestive"
75831,"Stomach - Severity score",NA,"IMPC_HIS_070_001","Digestive"
75832,"Stomach - Significance score",NA,"IMPC_HIS_190_002","Digestive"
75833,"Testis - Description",NA,"IMPC_HIS_144_001","Reproductive"
75834,"Testis - Free text diagnostic term",NA,"IMPC_HIS_140_001","Reproductive"
75835,"Testis - Severity score",NA,"IMPC_HIS_142_001","Reproductive"
75836,"Testis - Significance score",NA,"IMPC_HIS_202_002","Reproductive"
75837,"Thymus - Description",NA,"IMPC_HIS_024_001","Others"
75838,"Thymus - Free text diagnostic term",NA,"IMPC_HIS_020_001","Others"
75839,"Thymus - Severity score",NA,"IMPC_HIS_022_001","Others"
75840,"Thymus - Significance score",NA,"IMPC_HIS_182_002","Others"
75841,"Thyroid - Description",NA,"IMPC_HIS_030_001","Others"
75842,"Thyroid - Free text diagnostic term",NA,"IMPC_HIS_026_001","Others"
75843,"Thyroid - Severity score",NA,"IMPC_HIS_028_001","Others"
75844,"Thyroid - Significance score",NA,"IMPC_HIS_183_002","Others"
75845,"Tibia - Description",NA,"IMPC_HIS_249_001","Others"
75846,"Tibia - Free text diagnostic term",NA,"IMPC_HIS_245_001","Others"
75847,"Tibia - Severity score",NA,"IMPC_HIS_247_002","Others"
75848,"Tibia - Significance score",NA,"IMPC_HIS_250_001","Others"
75849,"Tongue - Description",NA,"IMPC_HIS_291_001","Others"
75850,"Tongue - Free text diagnostic term",NA,"IMPC_HIS_287_001","Others"
75851,"Tongue - Severity score",NA,"IMPC_HIS_289_001","Others"
75852,"Tongue - Significance score",NA,"IMPC_HIS_292_001","Others"
75853,"Tooth - Description",NA,"IMPC_HIS_284_001","Others"
75854,"Tooth - Free text diagnostic term",NA,"IMPC_HIS_280_001","Others"
75855,"Tooth - Severity score",NA,"IMPC_HIS_282_001","Others"
75856,"Tooth - Significance score",NA,"IMPC_HIS_285_001","Others"
75857,"Trachea - Description",NA,"IMPC_HIS_042_001","Others"
75858,"Trachea - Free text diagnostic term",NA,"IMPC_HIS_038_001","Others"
75859,"Trachea - Severity score",NA,"IMPC_HIS_040_001","Others"
75860,"Trachea - Significance score",NA,"IMPC_HIS_185_002","Others"
75861,"Trigeminal V ganglion - Description",NA,"IMPC_HIS_263_001","Others"
75862,"Trigeminal V ganglion - Free text diagnostic term",NA,"IMPC_HIS_259_001","Others"
75863,"Trigeminal V ganglion - Severity score",NA,"IMPC_HIS_261_001","Others"
75864,"Trigeminal V ganglion - Significance score",NA,"IMPC_HIS_264_001","Others"
75865,"Urinary bladder - Description",NA,"IMPC_HIS_138_001","Others"
75866,"Urinary bladder - Free text diagnostic term",NA,"IMPC_HIS_134_001","Others"
75867,"Urinary bladder - Severity score",NA,"IMPC_HIS_136_001","Others"
75868,"Urinary bladder - Significance score",NA,"IMPC_HIS_201_002","Others"
75869,"Uterus - Description",NA,"IMPC_HIS_174_001","Reproductive"
75870,"Uterus - Free text diagnostic term",NA,"IMPC_HIS_170_001","Reproductive"
75871,"Uterus - Severity score",NA,"IMPC_HIS_172_001","Reproductive"
75872,"Uterus - Significance score",NA,"IMPC_HIS_207_002","Reproductive"
75873,"White adipose tissue - Description",NA,"IMPC_HIS_401_001","Others"
75874,"White adipose tissue - Free text diagnostic term",NA,"IMPC_HIS_403_001","Others"
75875,"White adipose tissue - Severity score",NA,"IMPC_HIS_407_001","Others"
75876,"White adipose tissue - Significance score",NA,"IMPC_HIS_408_001","Others"
75877,"Subcutaneous adipose tissue - Description",NA,"IMPC_HIS_409_001","Others"
75878,"Subcutaneous adipose tissue - Descriptor PATO","","IMPC_HIS_410_001","Others"
